PROM_ACT	D_EDAD	D_FINCON	PORC_DES	HIST_P	D_DURAC	TPROM4_2	MMODELO	TDEUDA	REGION_3	ADQUISI1	REST_AG1	RTIP_CTA	RESTADO	
10	723	7	0	1	3	1	1	1	2	2	2	3	0	
75	180	550	0	7	3	3	1	2	2	3	2	3	1	
84	701	29	0	1	3	1	3	1	2	3	2	1	0	
183	653	77	0	2	3	1	2	3	2	2	2	1	0	
0	298	432	0	7	3	3	2	2	2	3	2	3	1	
158	533	197	0	1	3	1	2	1	2	3	1	3	0	
161	494	236	0	1	3	2	2	1	2	1	2	1	0	
154	493	237	0	1	3	1	1	2	2	1	1	3	0	
67	469	261	0	1	3	1	2	2	2	1	2	1	0	
86	468	262	0	2	3	1	1	2	2	1	2	1	0	
236	162	568	0	6	3	1	3	3	2	3	2	3	1	
66	309	421	0	2	3	1	1	2	2	1	1	1	0	
348	701	29	0	1	3	1	2	1	2	2	2	3	0	
0	186	544	0	3	3	3	1	3	2	2	2	3	0	
90	185	545	0	3	3	1	1	3	2	2	2	3	0	
113	135	595	0	2	3	1	3	3	2	3	3	3	0	
65	130	600	0	2	3	1	2	2	2	3	2	1	0	
53	697	33	0	1	3	1	2	2	2	2	2	1	0	
61	524	206	1	3	3	3	2	3	2	3	1	1	1	
15	537	193	0	1	3	1	1	1	2	3	2	1	0	
51	524	206	0	1	3	2	1	1	2	3	2	3	0	
54	524	206	0	1	3	1	1	1	2	3	2	3	0	
482	457	273	0	3	1	1	2	2	2	3	2	3	1	
181	933	527	0	2	3	2	2	1	2	3	2	1	0	
206	931	164	0	1	1	1	1	1	2	3	2	1	0	
144	765	695	1	2	3	1	2	1	2	3	2	1	0	
122	901	194	0	2	1	1	2	2	2	3	2	3	0	
200	897	563	0	2	3	1	3	3	2	3	2	4	0	
234	850	245	0	1	1	2	1	1	2	3	2	1	0	
1688	362	3	0	7	1	2	2	3	2	3	2	3	1	
146	839	256	0	2	1	1	2	1	2	3	2	1	0	
312	626	104	1	5	3	3	2	3	2	3	2	3	1	
185	456	274	0	7	1	3	2	3	2	3	2	3	1	
29	737	723	1	1	3	2	1	1	2	3	1	3	0	
155	721	9	0	1	3	2	2	1	2	2	2	3	0	
196	316	414	0	7	3	1	2	3	2	2	2	3	1	
58	702	28	0	1	3	2	1	1	2	2	2	3	0	
549	504	226	0	5	3	1	2	3	2	2	2	3	1	
561	641	89	0	7	3	1	1	1	2	2	2	2	1	
245	291	439	0	7	3	3	2	3	2	3	2	3	1	
36	599	131	0	1	3	1	1	1	2	2	2	1	1	
101	679	51	0	1	3	2	2	1	2	2	2	3	0	
178	676	54	0	1	3	2	1	1	2	2	2	1	0	
21	669	427	0	1	2	1	1	1	2	3	2	3	0	
29	668	62	0	2	3	1	3	2	2	3	2	3	0	
1	660	70	0	6	3	3	1	1	2	3	2	1	0	
6	658	72	2	3	3	1	3	1	2	3	2	1	0	
45	150	580	1	7	3	1	1	3	2	3	2	3	1	
46	202	346	0	7	2	3	3	2	2	3	2	3	1	
3	224	324	1	6	2	3	1	2	2	3	2	3	1	
251	335	395	0	6	3	1	1	3	2	2	2	3	1	
6	603	127	0	2	3	3	3	2	2	3	2	1	0	
11	602	128	0	1	3	3	1	1	2	2	2	3	0	
38	596	134	0	2	3	3	2	2	2	3	2	3	0	
5	588	142	0	1	3	1	3	1	2	3	2	3	0	
24	264	466	0	6	3	3	1	2	2	3	3	1	1	
32	511	219	0	2	3	3	1	1	2	1	3	3	0	
58	217	513	0	3	3	1	3	1	2	3	2	3	1	
2346	133	597	0	6	3	3	1	3	2	3	3	3	1	
90	384	346	0	1	3	2	1	2	2	1	2	1	0	
0	338	392	0	1	3	3	1	1	2	2	3	3	0	
188	325	405	0	2	3	2	1	2	2	1	1	3	0	
108	266	464	0	1	3	2	1	1	2	2	1	3	0	
22	247	483	0	1	3	2	1	1	2	3	1	1	0	
71	224	506	0	2	3	1	2	2	2	2	1	1	0	
11	205	525	0	1	3	2	1	1	2	2	1	3	0	
106	134	596	0	1	3	1	3	1	2	3	2	1	0	
212	912	548	0	7	3	1	2	1	2	3	2	2	1	
214	721	9	1	5	1	3	2	3	2	3	2	1	1	
32	896	564	0	1	3	2	1	1	2	3	2	1	0	
1258	307	58	0	6	1	3	2	1	2	3	2	1	1	
147	801	294	0	2	1	2	2	2	2	3	2	3	0	
33	613	117	1	2	3	2	2	1	2	3	2	3	1	
192	228	502	0	7	3	1	1	1	2	2	2	1	1	
437	341	207	0	3	2	1	3	1	2	3	2	3	1	
67	618	478	0	2	2	1	2	2	2	3	2	3	0	
206	587	143	0	1	3	1	3	1	2	3	2	3	0	
53	307	423	0	3	3	1	1	2	2	1	1	3	0	
447	251	479	0	1	3	1	1	1	2	2	2	1	0	
253	246	484	0	2	3	1	1	1	2	2	1	1	0	
62	239	491	0	1	3	1	2	1	2	3	1	1	0	
35	239	491	0	1	3	1	1	1	2	1	1	3	0	
56	276	454	0	1	3	1	2	1	2	2	1	3	0	
151	266	464	0	2	3	1	2	2	2	2	3	3	1	
51	265	465	0	1	3	2	2	1	2	2	3	3	0	
536	143	587	0	4	3	3	2	3	2	3	1	3	1	
60	210	520	0	1	3	2	1	1	2	2	1	1	0	
115	153	577	0	1	3	1	1	1	2	2	2	1	0	
142	150	580	0	1	3	1	3	1	2	2	2	1	0	
38	148	582	0	1	3	2	1	2	2	2	2	1	0	
265	802	293	0	1	1	2	2	1	2	3	2	3	0	
285	702	28	1	1	3	2	3	1	2	2	2	4	0	
403	688	42	0	1	3	1	1	1	2	3	2	1	0	
19	682	48	0	1	3	1	2	1	2	2	2	3	0	
78	680	50	0	2	3	1	2	1	2	2	2	3	0	
711	941	154	0	1	1	1	2	1	2	3	2	4	0	
20	610	120	1	6	1	3	1	2	2	3	2	3	1	
357	244	121	0	7	1	3	1	3	2	3	2	3	1	
32	735	725	0	1	3	1	1	1	2	3	2	3	0	
318	851	244	0	3	1	1	1	2	2	3	1	3	0	
84	827	268	0	1	1	1	3	1	2	3	1	1	0	
1	187	543	2	7	3	3	2	1	2	3	2	3	1	
414	661	69	1	1	3	1	1	1	2	3	2	4	0	
103	168	562	0	7	3	3	2	3	2	2	2	3	1	
20	550	180	0	1	3	2	2	1	2	2	2	3	0	
22	543	187	0	1	3	3	1	1	2	3	2	3	0	
91	542	188	0	1	3	1	1	1	2	3	2	1	0	
16	526	204	0	1	3	1	2	1	2	2	2	3	0	
1119	286	79	0	7	1	3	1	3	2	3	1	3	1	
671	281	84	0	7	1	3	2	3	2	3	1	3	1	
22	807	288	0	1	1	2	1	1	2	3	1	1	0	
61	645	85	0	1	3	2	2	1	2	3	2	1	0	
972	603	127	0	1	3	2	2	2	2	3	2	4	0	
19	521	209	0	1	3	1	1	2	2	3	3	3	0	
50	509	221	0	2	3	2	2	1	2	3	1	3	0	
103	489	241	0	1	3	2	3	1	2	3	2	3	0	
41	391	157	1	3	2	3	2	2	2	2	2	3	1	
76	311	419	0	1	3	1	1	2	2	1	1	3	0	
6	305	425	0	2	3	1	1	2	2	1	1	3	0	
37	303	427	0	2	3	1	1	2	2	1	1	3	0	
386	130	600	0	1	3	1	3	1	2	2	1	3	0	
159	182	548	0	1	3	1	1	1	2	1	1	4	0	
28	732	728	0	1	3	2	3	1	2	3	2	1	0	
82	731	729	0	1	3	2	2	1	2	3	2	1	0	
5	481	249	1	1	3	1	1	1	2	3	2	3	1	
89	711	19	0	1	3	1	2	1	2	3	2	3	0	
27	552	178	1	1	3	1	1	1	2	3	2	1	1	
314	712	18	0	2	3	1	2	2	2	3	2	3	0	
10	504	226	0	1	3	1	3	1	2	3	2	3	0	
23	708	22	1	1	3	3	2	1	2	3	2	1	0	
54	696	34	0	1	3	2	2	1	2	3	2	1	0	
39	689	41	0	1	3	1	1	1	2	3	2	3	0	
66	683	47	1	3	3	1	2	2	2	3	2	3	0	
11	681	49	0	1	3	2	3	1	2	3	2	1	0	
3	678	52	1	1	3	1	2	1	2	2	2	3	0	
196	225	505	0	7	3	3	2	3	2	3	2	3	1	
155	671	59	0	1	1	1	2	1	2	3	2	1	0	
174	195	535	0	7	3	3	2	3	2	2	2	3	1	
35	239	491	1	6	3	3	1	2	2	3	1	3	1	
172	631	465	0	2	2	1	2	3	2	3	2	1	0	
153	626	470	0	1	2	1	2	1	2	2	2	1	0	
269	594	136	0	1	3	1	3	1	2	3	2	1	0	
409	573	157	0	1	3	1	1	1	2	2	1	4	0	
66	561	169	0	1	3	1	1	1	2	1	1	3	1	
39	560	170	0	1	3	1	1	1	2	1	1	1	0	
169	224	324	0	7	2	3	3	3	2	3	2	3	1	
9	559	171	0	1	3	3	1	1	2	3	2	1	0	
192	552	178	0	1	3	1	2	1	2	3	2	1	0	
69	549	181	0	1	3	2	1	2	2	3	2	3	0	
48	225	323	0	7	2	3	3	3	2	3	2	1	1	
7	532	198	0	1	3	1	1	1	2	3	2	3	0	
126	530	200	0	1	3	3	1	1	2	3	2	3	0	
37	527	203	0	4	3	1	1	2	2	2	2	3	0	
5	526	204	0	1	3	2	3	1	2	3	2	3	0	
16	526	204	0	1	3	1	2	1	2	3	2	3	0	
23	204	526	0	7	3	3	3	3	2	3	2	1	1	
36	498	232	0	1	3	3	3	1	2	1	2	3	0	
14	497	233	0	2	3	1	3	1	2	3	2	3	0	
116	478	252	0	1	3	1	2	1	2	3	1	1	0	
94	476	254	0	1	3	1	1	2	2	2	2	3	0	
160	402	328	0	1	3	1	1	1	2	1	2	1	0	
3	392	338	0	1	3	3	3	1	2	1	1	1	0	
278	388	342	0	1	1	1	1	1	2	3	2	3	1	
116	388	342	0	1	3	1	3	1	2	1	2	1	0	
42	347	383	0	1	3	2	1	1	2	2	2	1	0	
45	340	390	0	1	3	1	1	1	2	1	2	3	0	
20	157	573	0	3	3	2	3	3	2	2	1	1	1	
61	155	575	0	4	3	1	3	1	2	2	2	1	0	
395	133	597	0	1	3	2	1	1	2	2	2	1	0	
10	754	341	1	1	1	3	3	1	1	3	3	3	1	
0	705	25	0	7	3	3	1	1	1	3	3	2	1	
10	473	257	1	1	1	3	1	1	1	3	3	3	1	
464	737	723	0	2	3	2	1	2	1	3	2	3	0	
178	587	143	0	1	3	2	1	1	1	3	2	1	1	
48	708	22	0	2	3	1	2	1	1	2	1	3	0	
10	658	72	0	1	3	3	1	2	1	3	2	1	0	
165	960	135	0	1	1	1	2	1	1	3	2	3	0	
1	625	105	0	1	3	3	3	1	1	3	2	1	0	
189	602	128	0	1	3	1	2	1	1	3	2	3	0	
174	575	155	0	3	3	2	1	3	1	3	1	4	0	
66	180	550	1	7	3	3	1	3	1	3	3	3	1	
7	571	159	0	2	3	3	1	1	1	3	2	1	0	
51	560	170	0	3	3	2	1	1	1	3	3	4	0	
0	554	176	0	5	3	3	3	3	1	3	1	4	0	
14	163	385	0	7	2	3	1	3	1	3	2	3	1	
48	536	194	0	1	3	1	3	1	1	3	2	3	0	
0	390	340	1	5	3	3	3	2	1	3	2	1	1	
5	225	505	2	7	3	3	2	3	1	3	2	3	1	
484	191	539	0	7	3	3	1	3	1	2	2	3	1	
133	526	204	0	3	3	1	1	3	1	3	1	4	0	
124	187	543	1	7	3	3	1	3	1	3	2	3	1	
153	518	212	0	1	3	1	1	1	1	3	2	3	1	
110	514	216	0	1	3	1	2	1	1	1	1	3	0	
42	498	232	0	1	3	1	1	1	1	1	1	3	0	
1	480	250	0	1	3	3	3	1	1	3	3	3	0	
0	222	508	3	4	3	3	3	3	1	3	2	3	1	
225	389	341	0	1	3	2	3	1	1	3	3	3	0	
743	387	343	0	1	3	1	1	1	1	3	2	1	0	
62	286	444	0	1	3	2	1	1	1	3	1	4	0	
14	240	490	1	1	3	3	1	1	1	1	1	1	0	
147	360	370	0	1	3	2	3	1	1	3	3	3	1	
81	740	355	3	4	1	3	2	1	1	3	2	3	1	
47	477	253	1	2	1	3	1	2	1	3	2	1	1	
92	731	364	1	3	1	3	1	2	1	3	2	1	1	
23	838	257	0	2	1	3	1	2	1	3	2	1	1	
45	841	254	0	1	1	2	1	1	1	3	1	1	0	
982	765	695	0	1	3	2	1	1	1	3	1	1	0	
42	570	160	1	6	1	3	1	2	1	3	2	1	1	
0	778	317	1	1	1	3	1	1	1	3	1	4	0	
370	764	331	0	1	1	2	1	2	1	3	2	1	1	
64	756	339	0	2	1	1	1	1	1	3	2	1	0	
11	457	273	1	7	3	3	1	2	1	3	1	3	1	
27	647	83	0	5	3	3	2	2	1	3	3	3	1	
42	715	15	0	3	3	2	1	2	1	3	2	3	1	
0	315	415	1	2	3	3	1	1	1	3	2	3	1	
4	366	364	1	1	3	1	2	1	1	3	3	3	1	
12	715	15	0	1	3	3	2	1	1	3	3	1	0	
20	443	287	1	1	3	1	1	1	1	3	2	1	1	
3	352	378	1	7	3	3	1	3	1	3	3	1	1	
2	362	368	2	1	3	3	1	1	1	3	2	1	1	
0	607	123	0	2	3	3	1	1	1	3	1	3	1	
151	366	364	0	1	3	2	2	1	1	3	2	1	1	
131	609	121	0	1	3	2	1	1	1	3	2	3	1	
13	688	42	0	1	3	1	1	1	1	3	3	3	1	
10	683	47	0	2	3	1	1	2	1	3	2	4	0	
0	477	253	1	1	3	3	3	1	1	3	1	3	1	
0	300	430	1	7	3	3	1	2	1	3	1	1	1	
31	676	54	0	1	3	1	1	1	1	3	2	1	0	
55	673	57	0	1	1	1	1	1	1	3	2	3	0	
48	897	198	0	1	1	1	2	1	1	3	1	1	0	
3	177	553	1	1	3	2	1	1	1	2	1	1	0	
102	892	568	0	2	3	3	1	3	1	3	3	4	0	
7	397	333	1	4	1	3	1	1	1	3	1	1	1	
424	821	639	0	1	3	2	1	1	1	3	1	3	0	
9	273	457	1	7	3	3	1	3	1	3	2	1	1	
43	221	509	0	5	3	3	3	1	1	3	2	2	1	
14	129	601	0	7	3	3	1	3	1	3	2	3	1	
0	217	513	2	7	3	3	1	3	1	3	2	3	1	
81	653	443	1	5	2	1	2	1	1	2	1	1	0	
591	779	316	0	3	1	2	3	3	1	3	3	4	0	
87	456	274	0	4	1	1	1	1	1	3	2	1	1	
36	734	726	1	2	3	2	2	1	1	3	2	3	0	
177	716	14	0	1	3	1	1	1	1	2	1	1	0	
5	716	14	1	4	3	2	1	2	1	3	2	1	1	
33	713	17	0	1	3	2	2	1	1	2	1	1	0	
87	711	19	0	1	3	1	2	1	1	2	2	1	0	
18	215	515	0	2	3	1	3	1	1	3	2	1	1	
1	688	42	1	1	3	3	1	1	1	3	2	1	0	
125	680	50	0	1	3	1	1	1	1	3	2	1	0	
194	153	577	0	7	3	1	2	3	1	2	1	3	1	
68	676	54	0	1	3	1	2	1	1	2	2	1	0	
22	281	449	0	7	3	3	2	3	1	3	2	3	1	
173	672	424	0	1	2	2	1	2	1	2	2	1	0	
1	659	71	1	1	3	3	3	1	1	3	2	1	0	
345	236	312	0	7	2	1	2	3	1	3	2	3	1	
11	555	175	0	1	3	1	2	1	1	3	2	3	0	
75	533	197	0	1	3	2	1	1	1	3	2	3	0	
0	443	287	0	7	3	3	3	2	1	3	2	3	1	
0	284	446	0	7	3	3	3	2	1	3	2	3	1	
0	315	415	0	5	3	3	3	1	1	3	2	3	1	
0	284	446	0	5	3	3	3	2	1	3	2	3	1	
0	360	370	0	1	3	3	3	1	1	3	2	3	1	
0	283	447	0	5	3	3	3	1	1	3	2	3	1	
0	283	447	0	5	3	3	1	1	1	3	2	3	1	
0	248	482	0	7	3	3	3	1	1	3	2	3	1	
82	519	211	0	1	3	2	1	1	1	1	2	1	0	
0	197	533	0	7	3	3	1	3	1	3	3	3	1	
0	204	344	0	4	2	3	3	1	1	3	2	3	1	
9	275	455	0	1	3	1	2	1	1	2	1	1	0	
142	202	528	0	1	3	2	1	2	1	2	3	3	0	
0	198	532	0	2	3	3	3	2	1	3	1	3	0	
96	899	196	0	1	1	2	3	1	1	3	2	3	0	
2	159	389	2	7	2	3	1	3	1	3	2	3	1	
15	434	296	2	2	3	2	1	1	1	3	2	1	1	
6	585	145	1	1	3	3	3	1	1	3	2	3	0	
147	569	161	0	1	3	1	2	1	1	3	1	1	0	
3	209	521	0	7	3	3	1	3	1	3	3	3	1	
10	540	190	0	1	3	3	2	1	1	3	3	3	0	
532	162	386	0	7	2	3	2	3	1	3	1	3	1	
198	529	201	0	1	3	2	1	1	1	3	1	3	0	
147	448	282	0	3	3	3	3	3	1	3	1	1	1	
70	493	237	0	1	3	2	2	1	1	3	1	1	0	
97	487	243	0	2	3	1	1	2	1	3	1	3	0	
128	476	254	0	1	3	1	2	1	1	3	2	1	0	
7	505	225	0	3	3	3	1	2	1	3	3	1	0	
0	126	604	0	5	3	3	3	3	1	3	1	3	1	
104	147	583	0	1	3	1	3	1	1	2	1	3	0	
4	137	593	0	1	3	2	1	2	1	3	1	1	0	
18	134	596	1	3	3	2	3	2	1	2	1	3	0	
72	641	89	0	1	3	1	2	1	1	3	3	1	0	
9	630	100	0	2	3	1	2	1	1	3	3	3	0	
100	627	103	0	2	3	1	1	3	1	3	2	4	0	
11	149	581	0	7	3	3	1	1	1	3	2	3	1	
29	148	582	1	7	3	1	1	3	1	2	2	3	1	
0	246	302	0	7	2	3	3	2	1	3	2	3	1	
1	128	420	0	7	2	3	1	1	1	3	2	3	1	
205	446	284	0	2	3	1	1	1	1	3	2	1	1	
9	590	140	0	1	3	1	3	1	1	3	2	3	1	
62	561	169	0	1	3	1	2	1	1	3	1	3	0	
151	556	174	0	1	3	2	1	1	1	3	1	1	0	
0	458	272	0	1	3	3	1	1	1	3	2	3	1	
0	369	361	0	4	3	3	1	3	1	3	2	3	1	
46	303	427	0	1	3	3	3	1	1	3	2	1	1	
6	526	204	0	1	3	2	1	1	1	3	2	3	0	
30	525	205	0	1	3	1	1	1	1	3	1	3	0	
82	525	205	0	1	3	1	2	1	1	1	3	3	0	
0	188	360	5	7	2	3	1	3	1	3	2	3	1	
95	160	570	1	1	3	2	2	1	1	2	1	1	1	
314	492	238	0	1	3	1	1	1	1	1	2	3	0	
0	216	514	0	6	3	3	1	3	1	1	2	3	1	
6	416	314	0	1	3	2	1	1	1	1	2	1	0	
106	192	173	0	5	1	3	2	3	1	2	3	3	1	
28	279	451	0	1	3	2	3	1	1	2	1	1	0	
0	279	451	0	2	3	3	1	2	1	2	1	4	0	
0	170	560	0	4	3	3	3	3	1	3	1	3	1	
324	154	576	0	4	3	3	1	3	1	2	2	3	1	
67	232	498	0	2	3	1	1	1	1	2	1	3	0	
45	203	527	0	1	3	1	1	1	1	3	2	1	0	
23	193	537	0	1	3	2	1	1	1	3	1	3	0	
0	141	589	0	2	3	3	3	1	1	2	1	4	1	
0	141	589	0	2	3	1	3	1	1	2	1	4	1	
0	141	589	0	2	3	1	3	1	1	2	1	4	1	
105	582	148	0	1	3	2	1	1	1	3	1	1	0	
94	462	268	0	1	3	1	3	2	1	3	2	3	0	
65	457	273	0	2	3	1	1	2	1	3	3	1	0	
2	422	308	0	1	3	2	3	1	1	3	2	3	0	
1	422	308	0	2	3	1	1	3	1	3	1	4	0	
15	415	315	0	1	3	1	1	1	1	1	2	3	1	
0	381	349	2	1	3	3	1	1	1	3	2	3	0	
40	375	355	0	1	3	2	1	1	1	1	2	1	0	
35	333	397	0	3	3	2	1	2	1	2	1	3	0	
57	332	398	0	2	3	1	3	1	1	1	1	3	0	
35	316	414	0	1	3	1	1	1	1	2	1	3	0	
7	315	415	0	1	3	1	1	1	1	1	1	3	0	
486	280	450	0	1	3	1	2	2	1	2	1	3	0	
20	280	450	0	1	3	1	1	1	1	2	1	3	0	
23	416	314	0	1	3	1	1	1	1	1	3	3	0	
23	218	512	0	1	3	2	1	1	1	2	1	1	0	
69	185	545	0	3	3	1	1	1	1	2	1	3	0	
595	164	566	0	1	3	1	2	1	1	2	1	3	0	
43	151	579	0	1	3	1	1	1	1	3	1	3	0	
124	144	586	0	1	3	1	3	1	1	2	1	1	0	
42	140	590	1	2	3	2	3	1	1	3	1	3	1	
182	133	597	0	2	3	1	3	3	1	2	1	3	1	
48	656	74	0	1	3	1	1	1	1	3	2	1	0	
8	640	90	0	1	3	3	1	2	1	3	2	4	0	
491	631	99	0	5	3	1	2	3	1	2	2	1	0	
76	604	492	0	4	2	1	2	3	1	2	2	1	1	
45	227	321	1	7	2	3	1	3	1	3	2	1	1	
119	595	135	0	4	3	2	1	2	1	2	3	3	0	
3	175	373	4	7	2	3	1	3	1	3	3	3	1	
19	534	196	2	6	3	3	2	2	1	3	3	3	0	
16	525	205	0	1	3	3	3	1	1	3	2	1	0	
24	328	402	0	6	3	3	2	3	1	3	2	3	1	
184	499	231	0	2	3	1	2	2	1	3	3	1	0	
1	176	372	5	7	2	3	1	3	1	3	2	3	1	
1	337	393	2	4	3	3	1	3	1	3	1	3	1	
15	442	288	0	1	3	1	3	1	1	3	2	3	0	
338	387	343	0	2	3	1	1	2	1	3	3	3	0	
95	373	357	0	1	3	1	2	1	1	1	3	1	0	
422	352	378	0	1	3	1	2	1	1	1	3	1	0	
35	317	413	0	1	3	2	1	1	1	1	1	3	0	
17	310	420	0	2	3	1	1	2	1	1	2	3	0	
31	310	420	0	1	3	1	1	2	1	1	3	3	0	
42	289	441	0	1	3	1	2	1	1	2	3	3	0	
244	218	512	0	1	3	1	1	1	1	2	1	3	0	
58	196	534	0	1	3	1	1	1	1	2	1	3	0	
47	147	583	1	1	3	1	3	1	1	2	1	3	0	
72	141	589	0	1	3	1	3	1	1	2	1	3	0	
69	786	309	0	1	1	1	1	1	1	3	3	1	0	
65	724	6	0	1	3	1	1	1	1	3	1	1	0	
78	716	14	0	1	3	1	1	1	1	2	1	3	0	
441	139	591	0	7	3	2	2	1	1	2	2	3	1	
140	667	63	0	1	3	2	1	1	1	3	2	3	0	
1261	138	592	1	7	3	1	1	3	1	3	3	3	1	
56	626	104	0	3	3	1	2	2	1	3	2	1	0	
0	591	139	1	1	3	3	3	1	1	3	2	4	0	
80	491	239	0	2	3	3	2	3	1	3	2	1	1	
222	554	176	0	1	3	1	1	1	1	3	1	1	0	
22	553	177	0	1	3	2	1	1	1	3	1	1	0	
143	541	189	0	1	3	1	2	1	1	3	2	3	0	
26	532	198	0	1	3	1	2	1	1	3	2	1	0	
32	527	203	0	1	3	1	1	1	1	1	1	1	0	
21	524	206	0	1	3	2	2	1	1	1	2	3	0	
140	520	210	0	1	3	2	3	2	1	1	2	1	0	
185	575	155	0	1	3	2	1	1	1	3	1	1	0	
107	489	241	0	1	3	1	1	1	1	3	1	3	0	
328	475	255	0	1	3	2	1	1	1	3	1	1	0	
87	364	366	0	2	3	1	2	1	1	2	1	1	0	
54	281	449	0	4	3	3	1	3	1	2	1	3	1	
232	415	315	0	7	3	2	1	3	1	2	1	1	1	
291	145	585	0	7	3	2	2	3	1	2	2	1	1	
26	147	583	0	2	3	2	2	1	1	3	3	1	1	
53	584	146	0	1	3	1	1	1	1	3	2	3	0	
86	570	160	0	1	3	2	2	1	1	3	1	1	0	
986	186	544	0	5	3	3	2	3	1	3	1	3	1	
84	550	180	0	1	3	1	2	1	1	3	1	3	0	
47	539	191	0	1	3	1	1	1	1	2	3	1	0	
8	535	195	4	1	3	3	3	1	1	3	3	3	0	
17	464	266	0	2	3	2	3	2	1	3	3	3	0	
15	420	310	0	2	3	1	1	1	1	1	2	3	0	
35	351	379	0	1	3	1	1	1	1	1	1	3	0	
23	304	426	0	1	3	1	1	1	1	1	1	3	0	
19	252	478	0	1	3	1	3	1	1	1	2	3	0	
93	221	509	0	1	3	1	1	1	1	3	1	3	0	
16	210	520	0	1	3	1	1	1	1	2	3	1	0	
104	190	540	0	1	3	1	2	1	1	3	3	1	0	
178	143	587	0	2	3	1	1	1	1	2	1	1	0	
14	677	53	0	1	1	1	1	1	1	2	2	3	1	
207	946	149	0	2	1	2	1	3	1	3	2	3	0	
0	813	282	1	1	1	3	1	1	1	3	2	3	0	
19	525	205	0	3	1	2	3	2	1	3	1	1	1	
11	328	37	1	1	1	1	1	1	1	3	2	1	1	
4	709	21	0	1	3	3	2	1	1	2	1	3	0	
420	709	21	0	1	3	1	2	1	1	2	1	3	0	
163	639	91	0	1	3	1	1	1	1	2	2	1	0	
12	322	408	0	1	3	1	3	1	1	3	2	3	0	
63	305	425	0	1	3	1	1	1	1	1	1	1	0	
76	300	430	0	1	3	1	1	1	1	1	1	1	0	
104	279	451	0	2	3	1	1	2	1	2	1	4	0	
158	273	457	0	1	3	1	2	1	1	2	1	3	0	
63	272	458	0	1	3	1	2	1	1	2	1	3	0	
9	244	486	0	1	3	1	1	1	1	2	1	3	0	
20	164	566	0	1	3	1	1	2	1	2	1	3	0	
81	147	583	0	1	3	1	3	2	1	2	1	3	0	
7	134	596	0	1	3	2	1	1	1	1	3	3	0	
106	126	604	0	1	3	2	1	3	1	2	1	3	0	
1	126	604	0	1	3	1	3	1	1	1	2	3	0	
21	357	373	0	1	3	1	2	1	1	1	1	1	0	
645	991	104	0	2	1	1	3	1	2	3	2	4	0	
779	768	327	0	4	1	1	1	1	2	3	2	3	1	
535	880	215	0	3	1	1	3	1	2	3	2	1	1	
560	903	557	0	1	3	1	3	1	2	3	2	2	1	
97	951	144	3	4	1	3	2	3	2	3	2	3	1	
194	667	63	0	1	1	3	2	1	2	3	2	1	1	
95	152	578	0	1	3	1	2	1	2	3	3	1	1	
373	941	154	0	1	1	1	1	1	2	3	2	1	0	
147	793	302	0	2	1	1	2	1	2	3	2	3	1	
297	185	545	0	7	3	1	2	3	2	2	2	3	1	
74	648	448	0	1	2	1	1	1	2	2	2	1	0	
10	647	83	0	1	3	3	1	2	2	3	2	3	1	
3	647	449	7	5	2	3	2	3	2	2	2	3	0	
24	321	409	1	3	3	2	2	1	2	2	2	3	1	
41	203	527	0	1	3	1	1	1	2	2	2	1	0	
23	157	573	2	4	3	3	2	1	2	2	3	1	1	
61	925	170	9	2	1	1	2	2	2	3	2	4	0	
160	924	171	0	1	1	1	1	2	2	3	3	1	0	
271	621	109	0	6	1	1	2	3	2	3	2	3	1	
266	366	364	1	7	1	3	2	1	2	3	1	3	1	
164	636	94	0	3	1	2	2	1	2	3	2	4	1	
319	911	184	0	7	1	1	2	3	2	3	3	3	0	
258	906	189	0	1	1	1	1	1	2	3	2	3	0	
59	890	205	0	1	1	1	2	1	2	3	2	3	0	
73	889	571	0	1	3	2	1	1	2	3	1	1	0	
183	450	280	0	7	1	3	2	3	2	3	1	1	1	
78	888	207	0	1	1	1	2	1	2	3	2	3	0	
205	558	172	0	1	1	2	1	1	2	3	2	1	1	
30	881	214	1	1	1	1	2	1	2	3	2	1	0	
206	865	230	0	1	1	1	2	1	2	3	2	1	1	
18	769	326	0	7	1	3	1	1	2	3	2	1	1	
131	810	285	0	1	1	1	2	1	2	3	2	1	1	
215	771	324	0	4	1	3	2	3	2	3	2	3	1	
22	840	255	0	1	1	3	2	1	2	3	2	3	0	
20	830	265	0	3	1	1	1	2	2	3	1	1	0	
126	758	337	1	7	1	1	1	1	2	3	2	1	1	
134	827	633	0	1	3	3	2	1	2	3	2	1	1	
58	603	127	2	5	1	3	3	3	2	3	2	3	1	
2435	257	108	0	7	1	3	1	3	2	3	1	1	1	
192	801	294	0	1	1	3	1	2	2	3	2	1	0	
125	251	114	0	7	1	1	2	2	2	3	2	3	1	
791	591	139	0	4	1	3	1	1	2	3	2	4	1	
130	797	298	0	4	1	2	2	3	2	3	2	1	0	
732	397	333	0	7	1	1	1	3	2	2	2	3	1	
238	541	189	0	5	1	2	1	3	2	3	2	3	1	
305	214	151	0	7	1	3	2	3	2	3	2	3	1	
249	759	336	0	1	1	1	1	1	2	3	2	3	0	
921	486	244	0	3	1	1	2	1	2	3	2	4	1	
87	358	7	0	5	1	3	2	1	2	3	2	3	1	
68	463	267	1	2	3	3	3	2	2	3	1	1	1	
